emp_id,department,age,experience,salary,duplicated,en_department
Employee_43495,Marketing,50.0,17.0,94700.0,False,4
Employee_36955,HR,25.0,6.0,66500.0,False,2
Employee_142351,IT,48.0,2.0,57500.0,False,3
Employee_98432,Marketing,44.0,9.0,74700.0,False,4
Employee_119668,HR,45.0,5.0,64500.0,False,2
Employee_83565,Marketing,39.0,1.0,54700.0,False,4
Employee_170975,Marketing,48.0,4.0,62200.0,False,4
Employee_126795,HR,64.0,37.0,144700.0,False,2
Employee_62997,HR,21.0,1.0,54000.0,False,2
Employee_66334,IT,27.0,5.0,64750.0,False,3
Employee_57147,Admin,30.0,7.0,69050.0,False,0
Employee_5537,Marketing,55.0,20.0,102400.0,False,4
Employee_142098,Marketing,54.0,9.0,74900.0,False,4
Employee_131837,IT,63.0,9.0,75200.0,False,3
Employee_195307,Marketing,57.0,7.0,69900.0,False,4
Employee_33359,HR,62.0,33.0,134700.0,False,2
Employee_142818,Admin,19.0,1.0,53800.0,False,0
Employee_163442,HR,55.0,1.0,54700.0,False,2
Employee_10532,Finance,19.0,0.0,52500.0,False,1
Employee_42904,Finance,37.0,10.0,78000.0,False,1
Employee_82768,HR,57.0,6.0,67200.0,False,2
Employee_183018,Marketing,65.0,6.0,67400.0,False,4
Employee_199217,HR,27.0,6.0,66750.0,False,2
Employee_142831,Finance,47.0,6.0,68000.0,False,1
Employee_15320,Marketing,37.0,4.0,62200.0,False,4
Employee_185286,IT,62.0,0.0,52700.0,False,3
Employee_125831,Admin,32.0,9.0,74050.0,False,0
Employee_154363,HR,55.0,16.0,92200.0,False,2
Employee_70445,Admin,34.0,7.0,69050.0,False,0
Employee_183742,Admin,43.0,6.0,66800.0,False,0
Employee_159541,IT,43.0,19.0,100000.0,False,3
Employee_138646,Admin,62.0,27.0,119500.0,False,0
Employee_18858,Finance,46.0,7.0,70500.0,False,1
Employee_140311,Marketing,65.0,35.0,139900.0,False,4
Employee_121496,Admin,31.0,4.0,61550.0,False,0
Employee_148498,Marketing,50.0,9.0,74700.0,False,4
Employee_68674,Admin,61.0,39.0,149500.0,False,0
Employee_27811,HR,29.0,1.0,54250.0,False,2
Employee_128145,Admin,58.0,8.0,72000.0,False,0
Employee_19487,Marketing,35.0,13.0,84450.0,False,4
Employee_107159,Admin,40.0,19.0,99300.0,False,0
Employee_16878,IT,20.0,0.0,52000.0,False,3
Employee_45976,Finance,62.0,30.0,128200.0,False,1
Employee_76359,HR,55.0,19.0,99700.0,False,2
Employee_7238,Admin,40.0,22.0,106800.0,False,0
Employee_71354,Admin,46.0,11.0,79300.0,False,0
Employee_78904,IT,36.0,5.0,65000.0,False,3
Employee_191604,Finance,36.0,0.0,53000.0,False,1
Employee_2995,Marketing,63.0,36.0,142400.0,False,4
Employee_83802,IT,37.0,16.0,92500.0,False,3
Employee_173133,HR,63.0,35.0,139700.0,False,2
Employee_64370,Finance,58.0,4.0,63200.0,False,1
Employee_7730,Marketing,35.0,13.0,84450.0,False,4
Employee_50411,IT,22.0,4.0,62000.0,False,3
Employee_71141,HR,58.0,22.0,107200.0,False,2
Employee_57865,IT,28.0,3.0,59750.0,False,3
Employee_147206,Admin,30.0,8.0,71550.0,False,0
Employee_196224,Admin,65.0,14.0,87000.0,False,0
Employee_67136,IT,51.0,19.0,100200.0,False,3
Employee_124351,HR,62.0,28.0,122200.0,False,2
Employee_179551,IT,45.0,20.0,102500.0,False,3
Employee_165389,IT,41.0,3.0,60000.0,False,3
Employee_92721,Finance,42.0,8.0,73000.0,False,1
Employee_135833,Finance,24.0,2.0,57500.0,False,1
Employee_47170,HR,36.0,3.0,59500.0,False,2
Employee_150702,Admin,53.0,3.0,59500.0,False,0
Employee_91687,Finance,41.0,6.0,68000.0,False,1
Employee_45206,Finance,54.0,2.0,58200.0,False,1
Employee_164139,Finance,21.0,1.0,55000.0,False,1
Employee_1932,IT,38.0,7.0,70000.0,False,3
Employee_24185,Finance,54.0,1.0,55700.0,False,1
Employee_13387,HR,65.0,5.0,64700.0,False,2
Employee_165355,Admin,53.0,6.0,67000.0,False,0
Employee_28384,Finance,52.0,8.0,73200.0,False,1
Employee_134230,HR,29.0,9.0,74250.0,False,2
Employee_21957,HR,54.0,36.0,142200.0,False,2
Employee_70033,Marketing,44.0,24.0,112200.0,False,4
Employee_111271,IT,23.0,5.0,64500.0,False,3
Employee_166175,HR,35.0,17.0,94250.0,False,2
Employee_182948,Marketing,38.0,7.0,69700.0,False,4
Employee_11099,Admin,54.0,29.0,124500.0,False,0
Employee_158233,Marketing,28.0,8.0,71950.0,False,4
Employee_28560,HR,61.0,15.0,89700.0,False,2
Employee_120806,Finance,46.0,15.0,90500.0,False,1
Employee_106178,Admin,21.0,1.0,53800.0,False,0
Employee_92620,HR,31.0,0.0,51750.0,False,2
Employee_159409,Admin,57.0,6.0,67000.0,False,0
Employee_154351,Admin,26.0,8.0,71550.0,False,0
Employee_98230,Admin,38.0,17.0,94300.0,False,0
Employee_176055,Marketing,48.0,6.0,67200.0,False,4
Employee_115226,Marketing,33.0,15.0,89450.0,False,4
Employee_40088,Marketing,64.0,37.0,144900.0,False,4
Employee_101335,Finance,65.0,21.0,105700.0,False,1
Employee_5309,IT,37.0,11.0,80000.0,False,3
Employee_85445,Admin,43.0,20.0,101800.0,False,0
Employee_129442,IT,27.0,9.0,74750.0,False,3
Employee_971,IT,59.0,3.0,60200.0,False,3
Employee_181118,HR,65.0,12.0,82200.0,False,2
Employee_193712,Admin,55.0,5.0,64500.0,False,0
Employee_48101,HR,21.0,2.0,56500.0,False,2
Employee_171190,Marketing,57.0,18.0,97400.0,False,4
Employee_102288,IT,47.0,25.0,115000.0,False,3
Employee_167592,HR,21.0,1.0,54000.0,False,2
Employee_170663,HR,57.0,27.0,119700.0,False,2
Employee_9543,Marketing,42.0,19.0,99700.0,False,4
Employee_87450,Admin,55.0,26.0,117000.0,False,0
Employee_30422,HR,46.0,11.0,79500.0,False,2
Employee_161232,Finance,29.0,0.0,52750.0,False,1
Employee_59320,Admin,58.0,13.0,84500.0,False,0
Employee_71654,Finance,24.0,1.0,55000.0,False,1
Employee_98100,Admin,47.0,24.0,111800.0,False,0
Employee_164435,Finance,23.0,2.0,57500.0,False,1
Employee_130458,Finance,33.0,14.0,87750.0,False,1
Employee_147632,HR,37.0,2.0,57000.0,False,2
Employee_118877,Admin,56.0,21.0,104500.0,False,0
Employee_170178,IT,43.0,10.0,77500.0,False,3
Employee_133432,IT,19.0,0.0,52000.0,False,3
Employee_132435,Finance,23.0,5.0,65000.0,False,1
Employee_118265,IT,51.0,18.0,97700.0,False,3
Employee_27817,HR,38.0,19.0,99500.0,False,2
Employee_22801,HR,61.0,27.0,119700.0,False,2
Employee_22806,Finance,63.0,17.0,95700.0,False,1
Employee_146621,Marketing,64.0,9.0,74900.0,False,4
Employee_63244,Finance,52.0,16.0,93200.0,False,1
Employee_195073,IT,27.0,1.0,54750.0,False,3
Employee_154420,Marketing,45.0,27.0,119700.0,False,4
Employee_7812,HR,30.0,8.0,71750.0,False,2
Employee_162964,Marketing,46.0,24.0,112200.0,False,4
Employee_135563,Marketing,31.0,1.0,54450.0,False,4
Employee_122432,Finance,44.0,25.0,115500.0,False,1
Employee_189889,Marketing,38.0,1.0,54700.0,False,4
Employee_97479,Finance,38.0,16.0,93000.0,False,1
Employee_107164,HR,58.0,4.0,62200.0,False,2
Employee_192327,IT,36.0,12.0,82500.0,False,3
Employee_168187,IT,42.0,1.0,55000.0,False,3
Employee_166894,Marketing,53.0,30.0,127400.0,False,4
Employee_137122,IT,37.0,0.0,52500.0,False,3
Employee_81581,Marketing,42.0,20.0,102200.0,False,4
Employee_4657,IT,50.0,2.0,57500.0,False,3
Employee_139186,Marketing,47.0,9.0,74700.0,False,4
Employee_52819,IT,44.0,8.0,72500.0,False,3
Employee_10172,Marketing,44.0,12.0,82200.0,False,4
Employee_76229,Marketing,61.0,2.0,57400.0,False,4
Employee_95113,Admin,40.0,21.0,104300.0,False,0
Employee_10508,Marketing,22.0,0.0,51700.0,False,4
Employee_194100,Finance,27.0,0.0,52750.0,False,1
Employee_193562,Admin,52.0,12.0,82000.0,False,0
Employee_192297,HR,27.0,4.0,61750.0,False,2
Employee_125851,Admin,31.0,5.0,64050.0,False,0
Employee_172205,Finance,49.0,16.0,93000.0,False,1
Employee_196528,HR,19.0,0.0,51500.0,False,2
Employee_95944,IT,59.0,22.0,107700.0,False,3
Employee_12086,Finance,29.0,1.0,55250.0,False,1
Employee_31803,IT,56.0,28.0,122700.0,False,3
Employee_126352,Admin,21.0,2.0,56300.0,False,0
Employee_83122,HR,65.0,0.0,52200.0,False,2
Employee_70566,HR,65.0,4.0,62200.0,False,2
Employee_24020,Marketing,45.0,18.0,97200.0,False,4
Employee_10526,Marketing,45.0,25.0,114700.0,False,4
Employee_94677,HR,19.0,1.0,54000.0,False,2
Employee_151869,IT,26.0,2.0,57250.0,False,3
Employee_190941,Marketing,44.0,14.0,87200.0,False,4
Employee_12062,HR,36.0,14.0,87000.0,False,2
Employee_70761,Admin,41.0,1.0,54300.0,False,0
Employee_41477,Marketing,21.0,0.0,51700.0,False,4
Employee_123013,Marketing,39.0,14.0,87200.0,False,4
Employee_23775,IT,60.0,24.0,112700.0,False,3
Employee_128232,IT,23.0,2.0,57000.0,False,3
Employee_72354,HR,42.0,15.0,89500.0,False,2
Employee_11934,HR,55.0,21.0,104700.0,False,2
Employee_74121,HR,48.0,4.0,62000.0,False,2
Employee_187376,IT,65.0,17.0,95200.0,False,3
Employee_131541,Finance,58.0,5.0,65700.0,False,1
Employee_64818,Finance,65.0,39.0,150700.0,False,1
Employee_28613,HR,27.0,7.0,69250.0,False,2
Employee_27768,IT,42.0,16.0,92500.0,False,3
Employee_130038,Finance,64.0,29.0,125700.0,False,1
Employee_29880,HR,64.0,5.0,64700.0,False,2
Employee_99003,IT,28.0,8.0,72250.0,False,3
Employee_177277,HR,52.0,1.0,54700.0,False,2
Employee_16177,Admin,30.0,5.0,64050.0,False,0
Employee_118396,HR,22.0,1.0,54000.0,False,2
Employee_39721,Finance,29.0,11.0,80250.0,False,1
Employee_804,Finance,50.0,24.0,113000.0,False,1
Employee_120702,HR,30.0,1.0,54250.0,False,2
Employee_110507,Admin,27.0,1.0,54050.0,False,0
Employee_14139,Marketing,59.0,37.0,144900.0,False,4
Employee_85792,IT,43.0,1.0,55000.0,False,3
Employee_151937,Admin,24.0,5.0,63800.0,False,0
Employee_42224,Finance,23.0,3.0,60000.0,False,1
Employee_150093,IT,33.0,15.0,89750.0,False,3
Employee_24266,Marketing,59.0,13.0,84900.0,False,4
Employee_173989,Marketing,29.0,6.0,66950.0,False,4
Employee_65742,Finance,49.0,24.0,113000.0,False,1
Employee_121963,Admin,22.0,1.0,53800.0,False,0
Employee_134807,Finance,39.0,14.0,88000.0,False,1
Employee_19589,Finance,32.0,5.0,65250.0,False,1
Employee_157160,HR,32.0,13.0,84250.0,False,2
Employee_30272,Admin,44.0,16.0,91800.0,False,0
Employee_141047,Finance,48.0,8.0,73000.0,False,1
Employee_48689,Finance,40.0,9.0,75500.0,False,1
Employee_193491,IT,56.0,15.0,90200.0,False,3
Employee_155190,Marketing,32.0,0.0,51950.0,False,4
Employee_27886,Marketing,24.0,3.0,59200.0,False,4
Employee_63278,Marketing,23.0,3.0,59200.0,False,4
Employee_10262,Marketing,57.0,8.0,72400.0,False,4
Employee_116275,IT,45.0,9.0,75000.0,False,3
Employee_47574,IT,51.0,25.0,115200.0,False,3
Employee_82180,Marketing,43.0,24.0,112200.0,False,4
Employee_16929,Finance,22.0,4.0,62500.0,False,1
Employee_31364,HR,31.0,8.0,71750.0,False,2
Employee_174267,Marketing,49.0,6.0,67200.0,False,4
Employee_114245,HR,31.0,11.0,79250.0,False,2
Employee_119639,Marketing,47.0,10.0,77200.0,False,4
Employee_133837,Marketing,46.0,26.0,117200.0,False,4
Employee_183522,HR,34.0,13.0,84250.0,False,2
Employee_129190,HR,27.0,3.0,59250.0,False,2
Employee_46764,Finance,55.0,3.0,60700.0,False,1
Employee_166923,Finance,53.0,0.0,53200.0,False,1
Employee_139487,Marketing,53.0,6.0,67400.0,False,4
Employee_97997,HR,64.0,21.0,104700.0,False,2
Employee_79559,Marketing,48.0,3.0,59700.0,False,4
Employee_182246,IT,25.0,4.0,62000.0,False,3
Employee_50881,Marketing,49.0,11.0,79700.0,False,4
Employee_1789,Finance,56.0,32.0,133200.0,False,1
Employee_183387,IT,35.0,5.0,64750.0,False,3
Employee_17679,Marketing,44.0,1.0,54700.0,False,4
Employee_126738,HR,29.0,6.0,66750.0,False,2
Employee_18064,Marketing,43.0,16.0,92200.0,False,4
Employee_118217,IT,39.0,8.0,72500.0,False,3
Employee_152958,IT,58.0,28.0,122700.0,False,3
Employee_5532,IT,61.0,38.0,147700.0,False,3
Employee_192379,HR,42.0,16.0,92000.0,False,2
Employee_139659,Marketing,44.0,8.0,72200.0,False,4
Employee_110623,HR,45.0,26.0,117000.0,False,2
Employee_175085,Finance,42.0,18.0,98000.0,False,1
Employee_86406,HR,31.0,10.0,76750.0,False,2
Employee_499,Admin,50.0,2.0,56800.0,False,0
Employee_39959,HR,33.0,2.0,56750.0,False,2
Employee_157778,HR,52.0,12.0,82200.0,False,2
Employee_51923,Finance,50.0,24.0,113000.0,False,1
Employee_158788,Admin,55.0,7.0,69500.0,False,0
Employee_129124,Marketing,60.0,14.0,87400.0,False,4
Employee_9523,HR,61.0,33.0,134700.0,False,2
Employee_133460,HR,42.0,7.0,69500.0,False,2
Employee_117525,Admin,35.0,5.0,64050.0,False,0
Employee_88479,Admin,20.0,1.0,53800.0,False,0
Employee_130011,Admin,58.0,36.0,142000.0,False,0
Employee_71120,Admin,57.0,7.0,69500.0,False,0
Employee_81090,Admin,51.0,10.0,77000.0,False,0
Employee_113952,Marketing,25.0,3.0,59200.0,False,4
Employee_9616,Marketing,29.0,7.0,69450.0,False,4
Employee_71996,IT,32.0,0.0,52250.0,False,3
Employee_18924,Finance,43.0,11.0,80500.0,False,1
Employee_49096,Admin,40.0,22.0,106800.0,False,0
Employee_47334,Marketing,20.0,2.0,56700.0,False,4
Employee_107885,HR,41.0,13.0,84500.0,False,2
Employee_4530,Admin,42.0,13.0,84300.0,False,0
Employee_853,Finance,43.0,4.0,63000.0,False,1
Employee_117536,HR,33.0,1.0,54250.0,False,2
Employee_175797,Marketing,58.0,20.0,102400.0,False,4
Employee_165211,Admin,28.0,7.0,69050.0,False,0
Employee_149305,IT,32.0,4.0,62250.0,False,3
Employee_188803,Admin,18.0,0.0,51300.0,False,0
Employee_30179,Marketing,27.0,9.0,74450.0,False,4
Employee_176083,Admin,53.0,1.0,54500.0,False,0
Employee_55772,HR,47.0,1.0,54500.0,False,2
Employee_77833,Admin,33.0,13.0,84050.0,False,0
Employee_121944,Finance,57.0,14.0,88200.0,False,1
Employee_31593,HR,56.0,26.0,117200.0,False,2
Employee_60399,Marketing,61.0,14.0,87400.0,False,4
Employee_175007,IT,32.0,5.0,64750.0,False,3
Employee_129454,IT,57.0,14.0,87700.0,False,3
Employee_164805,HR,42.0,0.0,52000.0,False,2
Employee_1794,Finance,63.0,40.0,153200.0,False,1
Employee_109078,Marketing,64.0,22.0,107400.0,False,4
Employee_143077,IT,21.0,1.0,54500.0,False,3
Employee_31373,Finance,53.0,28.0,123200.0,False,1
Employee_30596,IT,44.0,4.0,62500.0,False,3
Employee_164685,IT,61.0,14.0,87700.0,False,3
Employee_133188,Marketing,49.0,15.0,89700.0,False,4
Employee_112201,HR,50.0,25.0,114500.0,False,2
Employee_129106,Marketing,37.0,6.0,67200.0,False,4
Employee_198911,Marketing,36.0,2.0,57200.0,False,4
Employee_144692,HR,65.0,38.0,147200.0,False,2
Employee_142035,Finance,34.0,4.0,62750.0,False,1
Employee_13592,HR,42.0,9.0,74500.0,False,2
Employee_54082,IT,23.0,4.0,62000.0,False,3
Employee_59611,IT,21.0,0.0,52000.0,False,3
Employee_158133,Finance,29.0,7.0,70250.0,False,1
Employee_6370,Marketing,29.0,10.0,76950.0,False,4
Employee_48103,Finance,29.0,0.0,52750.0,False,1
Employee_66214,Finance,30.0,8.0,72750.0,False,1
Employee_5505,Marketing,22.0,4.0,61700.0,False,4
Employee_5101,Admin,65.0,37.0,144500.0,False,0
Employee_41418,Admin,58.0,4.0,62000.0,False,0
Employee_78605,Marketing,28.0,4.0,61950.0,False,4
Employee_25968,Admin,39.0,20.0,101800.0,False,0
Employee_19675,HR,30.0,5.0,64250.0,False,2
Employee_73353,HR,41.0,4.0,62000.0,False,2
Employee_133515,IT,54.0,15.0,90200.0,False,3
Employee_178970,Marketing,49.0,28.0,122200.0,False,4
Employee_131061,HR,18.0,0.0,51500.0,False,2
Employee_75877,IT,38.0,11.0,80000.0,False,3
Employee_134689,Finance,31.0,8.0,72750.0,False,1
Employee_50026,Marketing,43.0,21.0,104700.0,False,4
Employee_153095,IT,32.0,2.0,57250.0,False,3
Employee_65876,Finance,25.0,7.0,70000.0,False,1
Employee_87595,IT,28.0,5.0,64750.0,False,3
Employee_5125,Admin,57.0,1.0,54500.0,False,0
Employee_183956,HR,44.0,15.0,89500.0,False,2
Employee_192319,Admin,51.0,2.0,57000.0,False,0
Employee_84584,IT,34.0,15.0,89750.0,False,3
Employee_136761,Marketing,41.0,7.0,69700.0,False,4
Employee_189462,HR,19.0,0.0,51500.0,False,2
Employee_91093,IT,34.0,0.0,52250.0,False,3
Employee_44799,Finance,50.0,8.0,73000.0,False,1
Employee_143159,Finance,27.0,8.0,72750.0,False,1
Employee_179817,IT,43.0,12.0,82500.0,False,3
Employee_99431,HR,41.0,13.0,84500.0,False,2
Employee_1744,Marketing,33.0,7.0,69450.0,False,4
Employee_115909,HR,26.0,1.0,54250.0,False,2
Employee_119594,Finance,37.0,14.0,88000.0,False,1
Employee_36377,Marketing,53.0,10.0,77400.0,False,4
Employee_39562,HR,63.0,38.0,147200.0,False,2
Employee_244,Admin,54.0,29.0,124500.0,False,0
Employee_27714,Admin,23.0,3.0,58800.0,False,0
Employee_94158,Admin,25.0,1.0,53800.0,False,0
Employee_6186,Marketing,50.0,27.0,119700.0,False,4
Employee_196513,HR,50.0,24.0,112000.0,False,2
Employee_55627,Finance,37.0,16.0,93000.0,False,1
Employee_112787,Finance,52.0,24.0,113200.0,False,1
Employee_7228,Marketing,40.0,14.0,87200.0,False,4
Employee_131445,IT,39.0,8.0,72500.0,False,3
Employee_163775,Finance,40.0,20.0,103000.0,False,1
Employee_105716,Admin,41.0,3.0,59300.0,False,0
Employee_68987,HR,25.0,6.0,66500.0,False,2
Employee_3314,Marketing,23.0,2.0,56700.0,False,4
Employee_61314,Finance,46.0,5.0,65500.0,False,1
Employee_13972,Admin,53.0,23.0,109500.0,False,0
Employee_128644,Admin,37.0,15.0,89300.0,False,0
Employee_195961,HR,30.0,8.0,71750.0,False,2
Employee_71671,IT,40.0,4.0,62500.0,False,3
Employee_51486,HR,62.0,33.0,134700.0,False,2
Employee_192078,Finance,58.0,25.0,115700.0,False,1
Employee_166930,Admin,18.0,0.0,51300.0,False,0
Employee_50302,HR,32.0,5.0,64250.0,False,2
Employee_177564,Finance,55.0,5.0,65700.0,False,1
Employee_105080,Finance,34.0,10.0,77750.0,False,1
Employee_158786,Admin,23.0,0.0,51300.0,False,0
Employee_150854,Finance,65.0,29.0,125700.0,False,1
Employee_142876,Marketing,36.0,7.0,69700.0,False,4
Employee_94099,HR,45.0,11.0,79500.0,False,2
Employee_171865,IT,30.0,6.0,67250.0,False,3
Employee_83233,Admin,61.0,17.0,94500.0,False,0
Employee_158972,Finance,21.0,2.0,57500.0,False,1
Employee_61902,Admin,35.0,17.0,94050.0,False,0
Employee_157893,Marketing,35.0,14.0,86950.0,False,4
Employee_19797,Finance,62.0,12.0,83200.0,False,1
Employee_190364,Finance,33.0,12.0,82750.0,False,1
Employee_89808,HR,37.0,8.0,72000.0,False,2
Employee_63912,Admin,21.0,0.0,51300.0,False,0
Employee_58900,Marketing,43.0,8.0,72200.0,False,4
Employee_181136,Admin,45.0,27.0,119300.0,False,0
Employee_82476,IT,55.0,13.0,85200.0,False,3
Employee_74219,IT,45.0,15.0,90000.0,False,3
Employee_179082,Marketing,59.0,7.0,69900.0,False,4
Employee_141904,Admin,35.0,5.0,64050.0,False,0
Employee_134376,IT,37.0,6.0,67500.0,False,3
Employee_125424,Finance,31.0,6.0,67750.0,False,1
Employee_18092,IT,31.0,13.0,84750.0,False,3
Employee_161248,Finance,31.0,8.0,72750.0,False,1
Employee_45311,HR,48.0,28.0,122000.0,False,2
Employee_34490,HR,19.0,1.0,54000.0,False,2
Employee_68508,Marketing,22.0,4.0,61700.0,False,4
Employee_115879,Finance,33.0,4.0,62750.0,False,1
Employee_71162,Finance,50.0,0.0,53000.0,False,1
Employee_139982,HR,53.0,32.0,132200.0,False,2
Employee_21054,HR,65.0,38.0,147200.0,False,2
Employee_87834,IT,58.0,23.0,110200.0,False,3
Employee_8487,Admin,41.0,5.0,64300.0,False,0
Employee_105737,Finance,55.0,25.0,115700.0,False,1
Employee_39971,HR,27.0,1.0,54250.0,False,2
Employee_123102,IT,47.0,0.0,52500.0,False,3
Employee_196258,Admin,36.0,13.0,84300.0,False,0
Employee_13343,Marketing,36.0,2.0,57200.0,False,4
Employee_3628,HR,20.0,0.0,51500.0,False,2
Employee_125708,Marketing,21.0,3.0,59200.0,False,4
Employee_109594,Admin,27.0,4.0,61550.0,False,0
Employee_159901,Finance,22.0,2.0,57500.0,False,1
Employee_14338,Finance,46.0,18.0,98000.0,False,1
Employee_84593,Marketing,45.0,23.0,109700.0,False,4
Employee_35681,Finance,46.0,21.0,105500.0,False,1
Employee_18780,Finance,36.0,1.0,55500.0,False,1
Employee_134305,Marketing,58.0,7.0,69900.0,False,4
Employee_81917,Marketing,56.0,14.0,87400.0,False,4
Employee_60656,IT,30.0,12.0,82250.0,False,3
Employee_70245,HR,25.0,4.0,61500.0,False,2
Employee_122686,Admin,48.0,28.0,121800.0,False,0
Employee_129473,HR,55.0,29.0,124700.0,False,2
Employee_58443,Finance,43.0,3.0,60500.0,False,1
Employee_128037,Finance,19.0,1.0,55000.0,False,1
Employee_2532,IT,32.0,7.0,69750.0,False,3
Employee_44850,Admin,29.0,10.0,76550.0,False,0
Employee_39287,Finance,27.0,6.0,67750.0,False,1
Employee_146495,Marketing,28.0,6.0,66950.0,False,4
Employee_141004,HR,50.0,6.0,67000.0,False,2
Employee_153449,Finance,34.0,5.0,65250.0,False,1
Employee_176560,HR,57.0,20.0,102200.0,False,2
Employee_19717,HR,45.0,5.0,64500.0,False,2
Employee_176354,Admin,22.0,2.0,56300.0,False,0
Employee_81167,Admin,63.0,16.0,92000.0,False,0
Employee_119383,Finance,44.0,18.0,98000.0,False,1
Employee_90412,HR,37.0,12.0,82000.0,False,2
Employee_86693,HR,48.0,9.0,74500.0,False,2
Employee_171490,Marketing,33.0,4.0,61950.0,False,4
Employee_140657,Marketing,53.0,9.0,74900.0,False,4
Employee_73442,Finance,18.0,0.0,52500.0,False,1
Employee_167934,IT,31.0,8.0,72250.0,False,3
Employee_150513,IT,63.0,35.0,140200.0,False,3
Employee_133844,IT,35.0,15.0,89750.0,False,3
Employee_176480,HR,64.0,33.0,134700.0,False,2
Employee_8876,Finance,47.0,5.0,65500.0,False,1
Employee_83870,Finance,63.0,30.0,128200.0,False,1
Employee_17334,Finance,47.0,9.0,75500.0,False,1
Employee_26633,IT,34.0,7.0,69750.0,False,3
Employee_19511,Marketing,52.0,22.0,107400.0,False,4
Employee_3633,Marketing,25.0,6.0,66700.0,False,4
Employee_153911,HR,50.0,32.0,132000.0,False,2
Employee_182920,IT,65.0,39.0,150200.0,False,3
Employee_6657,Admin,42.0,0.0,51800.0,False,0
Employee_50308,Admin,50.0,23.0,109300.0,False,0
Employee_145361,Finance,48.0,18.0,98000.0,False,1
Employee_57722,Finance,18.0,0.0,52500.0,False,1
Employee_184555,IT,26.0,5.0,64750.0,False,3
Employee_104294,IT,45.0,10.0,77500.0,False,3
Employee_21332,Finance,50.0,5.0,65500.0,False,1
Employee_78129,Marketing,35.0,7.0,69450.0,False,4
Employee_145626,Admin,23.0,2.0,56300.0,False,0
Employee_90354,IT,29.0,3.0,59750.0,False,3
Employee_148553,Marketing,20.0,0.0,51700.0,False,4
Employee_83814,Marketing,20.0,1.0,54200.0,False,4
Employee_19387,Finance,23.0,4.0,62500.0,False,1
Employee_114360,HR,25.0,1.0,54000.0,False,2
Employee_22853,Marketing,20.0,0.0,51700.0,False,4
Employee_92520,Marketing,30.0,0.0,51950.0,False,4
Employee_58896,Finance,46.0,13.0,85500.0,False,1
Employee_173541,IT,54.0,0.0,52700.0,False,3
Employee_149308,Marketing,28.0,8.0,71950.0,False,4
Employee_196160,HR,41.0,6.0,67000.0,False,2
Employee_84494,HR,44.0,15.0,89500.0,False,2
Employee_83874,Admin,63.0,34.0,137000.0,False,0
Employee_96404,IT,43.0,19.0,100000.0,False,3
Employee_163627,IT,57.0,6.0,67700.0,False,3
Employee_61813,IT,47.0,28.0,122500.0,False,3
Employee_84633,Admin,28.0,2.0,56550.0,False,0
Employee_70406,Finance,19.0,0.0,52500.0,False,1
Employee_170200,Marketing,57.0,3.0,59900.0,False,4
Employee_49237,Marketing,53.0,35.0,139900.0,False,4
Employee_18586,Admin,38.0,4.0,61800.0,False,0
Employee_125689,Finance,35.0,13.0,85250.0,False,1
Employee_31835,Admin,19.0,1.0,53800.0,False,0
Employee_20217,HR,51.0,14.0,87200.0,False,2
Employee_186736,HR,46.0,26.0,117000.0,False,2
Employee_97561,Finance,47.0,14.0,88000.0,False,1
Employee_10041,Admin,20.0,2.0,56300.0,False,0
Employee_96581,HR,19.0,1.0,54000.0,False,2
Employee_174821,IT,54.0,15.0,90200.0,False,3
Employee_147782,Finance,46.0,0.0,53000.0,False,1
Employee_58339,Marketing,58.0,16.0,92400.0,False,4
Employee_114791,HR,48.0,6.0,67000.0,False,2
Employee_181362,HR,65.0,10.0,77200.0,False,2
Employee_19527,IT,41.0,16.0,92500.0,False,3
Employee_21366,Finance,60.0,19.0,100700.0,False,1
Employee_93436,Finance,40.0,0.0,53000.0,False,1
Employee_50541,Marketing,48.0,19.0,99700.0,False,4
Employee_19982,IT,61.0,32.0,132700.0,False,3
Employee_147593,Finance,61.0,13.0,85700.0,False,1
Employee_126453,Finance,18.0,0.0,52500.0,False,1
Employee_85232,Finance,53.0,0.0,53200.0,False,1
Employee_154825,Admin,23.0,5.0,63800.0,False,0
Employee_122903,Marketing,33.0,7.0,69450.0,False,4
Employee_19959,IT,65.0,9.0,75200.0,False,3
Employee_179242,Marketing,37.0,7.0,69700.0,False,4
Employee_90869,HR,46.0,27.0,119500.0,False,2
Employee_58449,HR,61.0,32.0,132200.0,False,2
Employee_166314,Marketing,26.0,5.0,64450.0,False,4
Employee_107019,HR,36.0,17.0,94500.0,False,2
Employee_25610,Finance,51.0,7.0,70700.0,False,1
Employee_197684,HR,20.0,0.0,51500.0,False,2
Employee_152784,IT,64.0,20.0,102700.0,False,3
Employee_28099,IT,53.0,35.0,140200.0,False,3
Employee_15533,IT,53.0,21.0,105200.0,False,3
Employee_31740,IT,40.0,16.0,92500.0,False,3
Employee_31855,IT,56.0,25.0,115200.0,False,3
Employee_76002,Marketing,61.0,25.0,114900.0,False,4
Employee_166886,Admin,27.0,2.0,56550.0,False,0
Employee_115019,Admin,44.0,24.0,111800.0,False,0
Employee_40034,Marketing,30.0,5.0,64450.0,False,4
Employee_105062,Marketing,50.0,10.0,77200.0,False,4
Employee_65231,Marketing,48.0,19.0,99700.0,False,4
Employee_12474,IT,32.0,6.0,67250.0,False,3
